filename,category,label,full_path
me (111).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (111).jpg
gl (33).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (33).jpg
pi (114).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (114).jpg
pi (1274).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1274).jpg
no (912).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (912).jpg
gl (310).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (310).jpg
no (1011).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1011).jpg
pi (673).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (673).jpg
pi (868).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (868).jpg
pi (229).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (229).jpg
pi (732).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (732).jpg
pi (160).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (160).jpg
me (858).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (858).jpg
no (905).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (905).jpg
me (149).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (149).jpg
me (761).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (761).jpg
gl (1042).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1042).jpg
me (1195).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1195).jpg
no (346).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (346).jpg
pi (921).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (921).jpg
gl (1353).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1353).jpg
no (39).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (39).jpg
pi (1202).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1202).jpg
me (721).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (721).jpg
gl (667).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (667).jpg
me (753).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (753).jpg
me (1568).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1568).jpg
me (1366).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1366).jpg
gl (29).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (29).jpg
no (1443).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1443).jpg
gl (281).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (281).jpg
gl (325).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (325).jpg
no (207).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (207).jpg
no (975).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (975).jpg
me (1096).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1096).jpg
pi (215).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (215).jpg
pi (244).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (244).jpg
pi (800).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (800).jpg
gl (627).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (627).jpg
me (516).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (516).jpg
me (38).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (38).jpg
pi (94).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (94).jpg
pi (1137).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1137).jpg
gl (352).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (352).jpg
no (1265).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1265).jpg
pi (281).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (281).jpg
pi (1116).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1116).jpg
gl (400).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (400).jpg
gl (1113).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1113).jpg
pi (1504).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1504).jpg
gl (1403).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1403).jpg
no (14).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (14).jpg
gl (772).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (772).jpg
gl (483).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (483).jpg
me (1286).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1286).jpg
no (1077).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1077).jpg
no (19).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (19).jpg
no (1132).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1132).jpg
me (525).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (525).jpg
pi (722).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (722).jpg
no (1312).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1312).jpg
pi (1272).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1272).jpg
gl (704).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (704).jpg
gl (1232).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1232).jpg
me (293).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (293).jpg
pi (498).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (498).jpg
no (545).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (545).jpg
pi (1047).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1047).jpg
no (1234).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1234).jpg
me (1047).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1047).jpg
no (415).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (415).jpg
pi (393).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (393).jpg
gl (249).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (249).jpg
gl (1548).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1548).jpg
pi (796).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (796).jpg
me (1559).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1559).jpg
gl (1452).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1452).jpg
me (1094).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1094).jpg
pi (950).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (950).jpg
pi (1396).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1396).jpg
pi (1498).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1498).jpg
gl (1144).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1144).jpg
pi (486).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (486).jpg
me (468).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (468).jpg
pi (1219).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1219).jpg
no (1388).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1388).jpg
no (121).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (121).jpg
no (537).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (537).jpg
pi (1295).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1295).jpg
pi (945).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (945).jpg
me (115).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (115).jpg
pi (926).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (926).jpg
me (619).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (619).jpg
gl (37).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (37).jpg
pi (1478).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1478).jpg
gl (392).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (392).jpg
pi (180).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (180).jpg
pi (1370).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1370).jpg
gl (1211).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1211).jpg
pi (1377).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1377).jpg
gl (415).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (415).jpg
no (500).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (500).jpg
me (1558).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1558).jpg
gl (459).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (459).jpg
no (851).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (851).jpg
me (488).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (488).jpg
me (1396).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1396).jpg
pi (337).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (337).jpg
me (551).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (551).jpg
me (1431).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1431).jpg
pi (366).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (366).jpg
pi (1269).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1269).jpg
no (1450).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1450).jpg
gl (1231).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1231).jpg
pi (677).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (677).jpg
me (88).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (88).jpg
no (1205).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1205).jpg
gl (1074).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1074).jpg
pi (314).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (314).jpg
no (583).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (583).jpg
gl (1512).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1512).jpg
me (1035).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1035).jpg
me (943).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (943).jpg
no (136).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (136).jpg
pi (588).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (588).jpg
pi (1149).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1149).jpg
pi (1586).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1586).jpg
me (320).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (320).jpg
pi (97).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (97).jpg
me (1234).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1234).jpg
no (962).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (962).jpg
no (54).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (54).jpg
gl (1286).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1286).jpg
gl (145).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (145).jpg
me (647).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (647).jpg
me (1522).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1522).jpg
me (1196).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1196).jpg
pi (330).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (330).jpg
me (570).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (570).jpg
me (142).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (142).jpg
me (1149).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1149).jpg
gl (112).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (112).jpg
pi (1383).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1383).jpg
pi (1077).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1077).jpg
gl (95).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (95).jpg
gl (863).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (863).jpg
pi (857).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (857).jpg
me (1456).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1456).jpg
gl (319).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (319).jpg
pi (994).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (994).jpg
gl (1255).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1255).jpg
pi (558).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (558).jpg
gl (606).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (606).jpg
gl (768).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (768).jpg
gl (382).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (382).jpg
no (56).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (56).jpg
me (161).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (161).jpg
no (768).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (768).jpg
me (959).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (959).jpg
gl (714).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (714).jpg
gl (496).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (496).jpg
no (665).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (665).jpg
no (452).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (452).jpg
pi (194).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (194).jpg
gl (854).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (854).jpg
no (862).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (862).jpg
gl (1333).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1333).jpg
pi (1519).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1519).jpg
pi (471).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (471).jpg
no (248).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (248).jpg
me (558).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (558).jpg
me (814).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (814).jpg
gl (696).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (696).jpg
me (1180).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1180).jpg
pi (1403).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1403).jpg
me (123).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (123).jpg
me (114).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (114).jpg
pi (1597).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1597).jpg
me (1574).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1574).jpg
no (885).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (885).jpg
no (1473).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1473).jpg
pi (876).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (876).jpg
me (731).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (731).jpg
me (252).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (252).jpg
gl (1004).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1004).jpg
me (318).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (318).jpg
no (448).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (448).jpg
pi (1412).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1412).jpg
no (1267).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1267).jpg
pi (1260).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1260).jpg
pi (1354).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1354).jpg
gl (841).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (841).jpg
pi (1158).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1158).jpg
gl (426).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (426).jpg
gl (907).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (907).jpg
me (1202).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1202).jpg
pi (1485).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1485).jpg
me (776).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (776).jpg
me (499).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (499).jpg
no (161).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (161).jpg
me (412).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (412).jpg
me (544).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (544).jpg
me (512).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (512).jpg
pi (1109).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1109).jpg
pi (109).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (109).jpg
me (1596).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1596).jpg
gl (1499).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1499).jpg
pi (1542).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1542).jpg
gl (1324).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1324).jpg
no (1051).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1051).jpg
me (563).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (563).jpg
pi (1449).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1449).jpg
me (554).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (554).jpg
no (939).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (939).jpg
pi (70).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (70).jpg
pi (1381).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1381).jpg
no (198).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (198).jpg
gl (389).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (389).jpg
no (1283).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1283).jpg
no (333).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (333).jpg
me (1330).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1330).jpg
pi (999).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (999).jpg
pi (805).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (805).jpg
pi (1518).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1518).jpg
me (303).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (303).jpg
pi (793).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (793).jpg
no (1395).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1395).jpg
gl (9).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (9).jpg
pi (509).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (509).jpg
me (813).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (813).jpg
me (1488).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1488).jpg
gl (195).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (195).jpg
pi (887).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (887).jpg
gl (1256).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1256).jpg
no (725).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (725).jpg
no (480).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (480).jpg
gl (1138).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1138).jpg
pi (115).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (115).jpg
pi (185).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (185).jpg
gl (1181).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1181).jpg
no (291).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (291).jpg
pi (582).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (582).jpg
me (703).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (703).jpg
gl (1466).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1466).jpg
pi (1043).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1043).jpg
gl (1362).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1362).jpg
gl (956).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (956).jpg
gl (291).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (291).jpg
no (407).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (407).jpg
pi (1168).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1168).jpg
gl (540).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (540).jpg
pi (823).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (823).jpg
gl (355).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (355).jpg
pi (873).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (873).jpg
no (977).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (977).jpg
pi (566).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (566).jpg
me (45).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (45).jpg
me (393).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (393).jpg
no (1028).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1028).jpg
me (1150).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1150).jpg
no (453).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (453).jpg
me (521).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (521).jpg
me (596).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (596).jpg
me (194).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (194).jpg
no (764).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (764).jpg
me (929).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (929).jpg
gl (1532).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1532).jpg
gl (1191).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1191).jpg
no (717).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (717).jpg
me (348).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (348).jpg
gl (463).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (463).jpg
no (748).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (748).jpg
no (194).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (194).jpg
me (1572).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1572).jpg
pi (1454).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1454).jpg
me (592).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (592).jpg
pi (854).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (854).jpg
no (1158).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1158).jpg
me (301).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (301).jpg
gl (884).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (884).jpg
no (505).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (505).jpg
me (1004).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1004).jpg
me (1498).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1498).jpg
me (807).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (807).jpg
no (1374).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1374).jpg
pi (405).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (405).jpg
pi (184).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (184).jpg
pi (1087).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1087).jpg
pi (1).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1).jpg
no (788).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (788).jpg
gl (1369).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1369).jpg
me (54).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (54).jpg
gl (1120).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1120).jpg
pi (1250).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1250).jpg
pi (1580).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1580).jpg
pi (589).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (589).jpg
no (1236).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1236).jpg
